Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
4392,Lot of 2: Bisque Items.,http://auctions.morphyauctions.com/Lot_of_2__Bisque_Items____________________________-LOT26454.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26454a_sm.jpeg,1,25,28.75,100,150,26454a_
2396,1950s Ideal Vinyl Shirley Temple Doll.,http://auctions.morphyauctions.com/1950s_Ideal_Vinyl_Shirley_Temple_Doll_____________-LOT149597.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149597a_sm.jpeg,1,12,29.5,50,75,149597a_
2391,Lot of 4: Vintage Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vintage_Madame_Alexander_Dolls__________-LOT148955.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148955a_sm.jpeg,1,12,29.5,50,75,148955a_
2390,Lot of 5: Vinyl Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Dolls____________-LOT148952.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148952a_sm.jpeg,1,12,29.5,50,75,148952a_
2359,Antique German Bisque Head Doll on Kid Body.,http://auctions.morphyauctions.com/Antique_German_Bisque_Head_Doll_on_Kid_Body_______-LOT149812.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149812a_sm.jpeg,1,12,29.5,50,100,149812a_
2388,Lot of 5: Vinyl Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Dolls____________-LOT148947.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148947a_sm.jpeg,1,12,29.5,50,75,148947a_
2327,Lot Of Reproductions.,http://auctions.morphyauctions.com/Lot_Of_Reproductions______________________________-LOT162897.aspx,https://auctions.morphyauctions.com/ItemImages/000162/162897a_sm.jpeg,,6,29.5,25,75,162897a_
2325,Antique German Heubach Koppelsdorf Doll.,http://auctions.morphyauctions.com/Antique_German_Heubach_Koppelsdorf_Doll___________-LOT166994.aspx,https://auctions.morphyauctions.com/ItemImages/000166/166994a_sm.jpeg,,12,29.5,50,75,166994a_
2324,Lovely Kestner 166 Child Doll.,http://auctions.morphyauctions.com/Lovely_Kestner_166_Child_Doll_____________________-LOT164484.aspx,https://auctions.morphyauctions.com/ItemImages/000164/164484a_sm.jpeg,,12,29.5,50,150,164484a_
2374,Lot of 3: Vintage Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Vintage_Dolls___________________________-LOT149014.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149014a_sm.jpeg,1,6,29.5,25,50,149014a_
2389,Lot of 5: Vinyl Madame Alexander Boxed Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Boxed_Dolls______-LOT148948.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148948a_sm.jpeg,1,6,29.5,25,50,148948a_
2384,Lot of 6: Vintage Alexanderkin Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Vintage_Alexanderkin_Dolls______________-LOT148873.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148873a_sm.jpeg,1,12,29.5,50,75,148873a_
2348,Large Antique German Bisque Head Doll.,http://auctions.morphyauctions.com/Large_Antique_German_Bisque_Head_Doll_____________-LOT149006.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149006a_sm.jpeg,1,25,29.5,100,200,149006a_
2385,Lot of 7:Vintage Alexander H.P Little Women Dolls,http://auctions.morphyauctions.com/Lot_of_7_Vintage_Alexander_H_P_Little_Women_Dolls_-LOT148874.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148874a_sm.jpeg,1,12,29.5,50,100,148874a_
2387,Lot of 4: Vintage Boxed Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vintage_Boxed_Alexander_Dolls___________-LOT148946.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148946a_sm.jpeg,1,6,29.5,25,50,148946a_
2386,Lot of 5: Alexander Lissy Little Women Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Alexander_Lissy_Little_Women_Dolls______-LOT148879.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148879a_sm.jpeg,1,25,29.5,100,150,148879a_
3331,Lot of 5: All-Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_5__All_Bisque_Dolls________________________-LOT92485.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92485a_sm.jpeg,1,25,29.5,100,200,92485a_
1188,Lot of 2: Antique China Head Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Antique_China_Head_Dolls________________-LOT220962.aspx,https://auctions.morphyauctions.com/ItemImages/000220/220962a_sm.jpeg,1,12,30,50,75,220962a_
1468,Pelham Fairy Puppet.,http://auctions.morphyauctions.com/Pelham_Fairy_Puppet_______________________________-LOT210037.aspx,https://auctions.morphyauctions.com/ItemImages/000210/210037a_sm.jpeg,,6,30,25,50,210037a_
1193,Lot Of 2: Antique German China Head Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__Antique_German_China_Head_Dolls_________-LOT230468.aspx,https://auctions.morphyauctions.com/ItemImages/000230/230468a_sm.jpeg,1,18,30,75,150,230468a_
2318,Antique German Bisque Shoulder Head On Kid Body.,http://auctions.morphyauctions.com/Antique_German_Bisque_Shoulder_Head_On_Kid_Body___-LOT168260.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168260a_sm.jpeg,,12,30,50,75,168260a_
728,Alabama WPA Project Doll.,http://auctions.morphyauctions.com/Alabama_WPA_Project_Doll_-LOT248369.aspx,https://auctions.morphyauctions.com/ItemImages/000248/16320793_1_sm.jpeg,2,25,30,150,300,16320793_
725,Lot of WPA Doll Clothes.,http://auctions.morphyauctions.com/Lot_of_WPA_Doll_Clothes_-LOT248366.aspx,https://auctions.morphyauctions.com/ItemImages/000248/16320790_1_sm.jpeg,2,25,30,100,200,16320790_
2079,SM WITCH 1970s.,http://auctions.morphyauctions.com/SM_WITCH_1970s____________________________________-LOT169452.aspx,https://auctions.morphyauctions.com/ItemImages/000169/169452a_sm.jpeg,1,25,30,100,200,169452a_
994,French Candy Box Parasol & Tea Set.,http://auctions.morphyauctions.com/French_Candy_Box__Parasol___Tea_Set_______________-LOT236735.aspx,https://auctions.morphyauctions.com/ItemImages/000236/16240437_1_sm.jpeg,2,25,30,150,300,16240437_
2077,SM MACBOOZLE 1970s.,http://auctions.morphyauctions.com/SM_MACBOOZLE_1970s________________________________-LOT169450.aspx,https://auctions.morphyauctions.com/ItemImages/000169/169450a_sm.jpeg,1,25,30,100,200,169450a_
1437,'Lot Of 2: 1950''s Composition Mary Hoyer Dolls.',http://auctions.morphyauctions.com/Lot_Of_2__1950_s_Composition_Mary_Hoyer_Dolls_____-LOT201747.aspx,https://auctions.morphyauctions.com/ItemImages/000201/201747a_sm.jpeg,,12,30,50,100,201747a_
3481,Lot of 3: Canadian Reliable Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Canadian_Reliable_Dolls_________________-LOT90521.aspx,https://auctions.morphyauctions.com/ItemImages/000090/90521a_sm.jpeg,1,25,30,100,300,90521a_
1016,German PreWar Tin & Elastolin Horse Drawn Caisson.,http://auctions.morphyauctions.com/German_PreWar_Tin___Elastolin_Horse_Drawn_Caisson_-LOT235401.aspx,https://auctions.morphyauctions.com/ItemImages/000235/16240358_1_sm.jpeg,3,25,30,50,150,16240358_
