Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
3607,Lot of 2 German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_Bisque_Child_Dolls________________-LOT79789.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79789a_sm.jpeg,1,75,265.5,300,500,79789a_
3596,Lot of 3 Bisque Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Bisque_Baby_Dolls________________________-LOT81876.aspx,https://auctions.morphyauctions.com/ItemImages/000081/81876a_sm.jpeg,2,50,265.5,200,400,81876a_
3568,Lot of 2: Majolica Brownie Tobacco Jars.,http://auctions.morphyauctions.com/Lot_of_2__Majolica_Brownie_Tobacco_Jars___________-LOT81926.aspx,https://auctions.morphyauctions.com/ItemImages/000081/81926a_sm.jpeg,2,100,265.5,400,600,81926a_
3376,Attractive German Bisque Child Doll.,http://auctions.morphyauctions.com/Attractive_German_Bisque_Child_Doll_______________-LOT93280.aspx,https://auctions.morphyauctions.com/ItemImages/000093/93280a_sm.jpeg,1,75,265.5,300,500,93280a_
2924,Lot of 2: A.M. German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__A_M__German_Bisque_Child_Dolls__________-LOT105481.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105481a_sm.jpeg,2,37,265.5,150,300,105481a_
3394,Lot of 2: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Dolls_____________________-LOT87497.aspx,https://auctions.morphyauctions.com/ItemImages/000087/87497a_sm.jpeg,2,62,265.5,250,450,87497a_
3414,"""R. John Wright “Strike Up the Band"""".""",http://auctions.morphyauctions.com/R__John_Wright__Strike_Up_the_Band________________-LOT92024.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92024a_sm.jpeg,2,37,265.5,150,250,92024a_
2055,Classic French SFBJ Child Doll.,http://auctions.morphyauctions.com/Classic_French_SFBJ_Child_Doll____________________-LOT168943.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168943a_sm.jpeg,1,50,265.5,200,400,168943a_
3837,Sweet Patent Washable Doll.,http://auctions.morphyauctions.com/Sweet_Patent_Washable_Doll________________________-LOT79858.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79858a_sm.jpeg,2,50,265.5,200,400,79858a_
3756,Lot of 9 Small Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_9_Small_Bisque_Dolls_______________________-LOT78912.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78912a_sm.jpeg,2,50,265.5,200,300,78912a_
3564,Lot of 2: Majolica Brownie Figurines.,http://auctions.morphyauctions.com/Lot_of_2__Majolica_Brownie_Figurines______________-LOT81914.aspx,https://auctions.morphyauctions.com/ItemImages/000081/81914a_sm.jpeg,3,75,265.5,300,500,81914a_
3544,Lot of Antique Hats & Shoes.,http://auctions.morphyauctions.com/Lot_of_Antique_Hats___Shoes_______________________-LOT92593.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92593a_sm.jpeg,2,50,265.5,200,400,92593a_
2305,Lovely Mme Alexander “Cissette” Doll.,http://auctions.morphyauctions.com/Lovely_Mme_Alexander__Cissette__Doll______________-LOT168684.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168684a_sm.jpeg,2,50,265.5,200,400,168684a_
1078,Lot of 2:  German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2___German_Bisque_Child_Dolls______________-LOT219693.aspx,https://auctions.morphyauctions.com/ItemImages/000219/219693a_sm.jpeg,1,50,270,200,400,219693a_
2755,Lot of 5: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_5__German_Bisque_Child_Dolls_______________-LOT112075.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112075a_sm.jpeg,2,25,270,100,200,112075a_
887,Lot of 3: Black Dolls & Stroller.,http://auctions.morphyauctions.com/Lot_of_3__Black_Dolls___Stroller__________________-LOT238489.aspx,https://auctions.morphyauctions.com/ItemImages/000238/16240524_1_sm.jpeg,9,50,270,200,400,16240524_
2133,Marotte Musical Toy.,http://auctions.morphyauctions.com/Marotte_Musical_Toy_______________________________-LOT168690.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168690a_sm.jpeg,1,100,270,400,600,168690a_
3658,Lot of 2 German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_Bisque_Dolls______________________-LOT78933.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78933a_sm.jpeg,1,50,270,200,400,78933a_
1125,"""'""""1950''s Boxed 14"""""""" Mary Hoyer Davey Crockette Doll.""""'""",http://auctions.morphyauctions.com/1950_s_Boxed_14__Mary_Hoyer_Davey_Crockette_Doll__-LOT225588.aspx,https://auctions.morphyauctions.com/ItemImages/000225/225588a_sm.jpeg,1,50,270,200,400,225588a_
1804,Desirable Effanbee Historical Doll.,http://auctions.morphyauctions.com/Desirable_Effanbee_Historical_Doll________________-LOT183019.aspx,https://auctions.morphyauctions.com/ItemImages/000183/183019a_sm.jpeg,1,75,270,300,400,183019a_
3758,Lot of 3 Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Bisque_Dolls_____________________________-LOT78901.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78901a_sm.jpeg,1,75,270,300,400,78901a_
4260,Lot of 2: Gebruder Heubach Chaacters.,http://auctions.morphyauctions.com/Lot_of_2__Gebruder_Heubach_Chaacters______________-LOT26432.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26432a_sm.jpeg,2,62,270,250,300,26432a_
3906,Lot of 2 Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_2_Baby_Dolls_______________________________-LOT78905.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78905a_sm.jpeg,1,50,270,200,400,78905a_
1077,Decorated Parian Shoulder Head.,http://auctions.morphyauctions.com/Decorated_Parian_Shoulder_Head____________________-LOT216284.aspx,https://auctions.morphyauctions.com/ItemImages/000216/216284a_sm.jpeg,1,50,270,200,400,216284a_
